degre;region;departement;arrondissement;groupement;numero;denomination;acte
3;Centre;Méfou-et-Akono;;;156;NGON;
3;Centre;Méfou-et-Akono;;;157;NKOLOKEDE;
3;Centre;Méfou-et-Akono;;;158;NKOLEMAN;
3;Centre;Méfou-et-Akono;;;159;NKONGBIBEGA2;
3;Centre;Méfou-et-Akono;;;160;OVANGOUL1;
3;Centre;Méfou-et-Akono;;;161;NKOLEMOMODO;
3;Centre;Méfou-et-Akono;;;162;NKONG-MEYOS1;
3;Centre;Méfou-et-Akono;;;163;NKONG-MEYOS2;
3;Centre;Méfou-et-Akono;;;164;OBOKOE1;
3;Centre;Méfou-et-Akono;;;165;OBOKOE2;
3;Centre;Méfou-et-Akono;;;166;OTTOTOMO;
3;Centre;Méfou-et-Akono;;;167;NKOLEYEN;
3;Centre;Méfou-et-Akono;;;168;NKOLMEDZAP1;
3;Centre;Méfou-et-Akono;;;169;NKOLMEDZAP2;
3;Centre;Méfou-et-Akono;;;170;NKOLMELEN;
3;Centre;Méfou-et-Akono;;;171;OTELE1;
3;Centre;Méfou-et-Akono;;;172;OTELE2;
3;Centre;Méfou-et-Akono;;;173;OTELECENTRE;
3;Centre;Méfou-et-Akono;;;174;OZOM;
3;Centre;Méfou-et-Akono;;;175;YENEYENA;
3;Centre;Méfou-et-Akono;;;176;ZOAYAMBI;
3;Centre;Méfou-et-Akono;;;177;MBALELON1;
3;Centre;Méfou-et-Akono;;;178;MBALELON2;
3;Centre;Méfou-et-Akono;;;179;MBALELON3;
3;Centre;Méfou-et-Akono;;;180;NKOAKOM;
3;Centre;Méfou-et-Akono;;;181;NKOLEBEMBISSIE;
3;Centre;Méfou-et-Akono;;;182;NKOLMESSI;
3;Centre;Méfou-et-Akono;;;183;NKOLNGAMBIDA;
3;Centre;Méfou-et-Akono;;;184;NKOLNGOCK3;
3;Centre;Méfou-et-Akono;;;185;OFFOMOUNSELEK1;
3;Centre;Méfou-et-Akono;;;186;OFFOMOUNSELEK2;
3;Centre;Méfou-et-Akono;;;187;KOLI;
3;Centre;Méfou-et-Akono;;;188;MBEYENGUE;
3;Centre;Méfou-et-Akono;;;189;MELEN;
3;Centre;Méfou-et-Akono;;;190;MESSOK2;
3;Centre;Méfou-et-Akono;;;191;NKOLBIBANDA;
3;Centre;Méfou-et-Akono;;;192;NKONGABOK1;
3;Centre;Méfou-et-Akono;;;193;NKONGABOK2;
3;Centre;Méfou-et-Akono;;;194;SIBEKON;
3;Centre;Méfou-et-Akono;;;197;EBOLBOUM 2;
3;Centre;Méfou-et-Akono;;;198;EBOLBOUM 3;
3;Centre;Méfou-et-Akono;;;199;KAMBA;
3;Centre;Méfou-et-Akono;;;200;NGOUMOUVILLE;
3;Centre;Méfou-et-Akono;;;201;NKOLMENDING;
3;Centre;Méfou-et-Akono;;;202;NKONG-BIBEGA1;
3;Centre;Méfou-et-Akono;;;203;NKONG-BIBEGA2;
3;Centre;Méfou-et-Akono;;;204;NKONG-MEYOS3;
3;Centre;Méfou-et-Akono;;;205;NKONG-ZOK1;
3;Centre;Mfoundi;;;2;DJOUNGOLO1;
3;Centre;Mfoundi;;;3;DJOUNGOLO2;
3;Centre;Mfoundi;;;4;DJOUNGOLO3;
3;Centre;Mfoundi;;;5;DJOUNGOLO4;
3;Centre;Mfoundi;;;6;EKOMBITIE;
3;Centre;Mfoundi;;;7;EMANACARREFOUR;
3;Centre;Mfoundi;;;8;EMANACENTRE;
3;Centre;Mfoundi;;;9;ETOA-MEKI;
3;Centre;Mfoundi;;;10;MBALLA1;
3;Centre;Mfoundi;;;11;MBALLA2;
3;Centre;Mfoundi;;;12;MBALLA3-A;
3;Centre;Mfoundi;;;13;MBALLA3-B;
3;Centre;Mfoundi;;;14;MBALLA3-C;
3;Centre;Mfoundi;;;15;MBALLA3-D;
3;Centre;Mfoundi;;;16;MBALLA3-E;
3;Centre;Mfoundi;;;17;MBALLA4;
3;Centre;Mfoundi;;;18;MBALLA5;
3;Centre;Mfoundi;;;19;MBALLA6;
3;Centre;Mfoundi;;;20;MBALLA7;
3;Centre;Mfoundi;;;21;NFANDENA1;
3;Centre;Mfoundi;;;22;NDJOANASSI;
3;Centre;Mfoundi;;;23;NKOLMBONG;
3;Centre;Mfoundi;;;24;NKOLONDOM 1;
3;Centre;Mfoundi;;;25;NKOLONDOM 2;
3;Centre;Mfoundi;;;26;NKOLONDOM 3;
3;Centre;Mfoundi;;;27;NLONGKAK1;
3;Centre;Mfoundi;;;28;NLONGKAK2;
3;Centre;Mfoundi;;;29;NYOM 1;
3;Centre;Mfoundi;;;30;NYOM 2;
3;Centre;Mfoundi;;;31;OKOLO;
3;Centre;Mfoundi;;;32;OLEMBE1;
3;Centre;Mfoundi;;;33;OLEMBE2;
3;Centre;Mfoundi;;;34;TSINGAVILLAGE;
3;Centre;Mfoundi;;;35;AZEGUE1;
3;Centre;Mfoundi;;;36;AZEGUE2;
3;Centre;Mfoundi;;;37;AZEGUE3;
3;Centre;Mfoundi;;;38;AZEGUE4;
3;Centre;Mfoundi;;;39;BRIQUETERIECENTRE1;
3;Centre;Mfoundi;;;40;BRIQUETERIECENTRE2;
3;Centre;Mfoundi;;;41;BRIQUETERIEEST1;
3;Centre;Mfoundi;;;42;BRIQUETERIEEST2;
3;Centre;Mfoundi;;;43;BRIQUETERIEEST3;
3;Centre;Mfoundi;;;44;BRIQUETERIEEST4;
3;Centre;Mfoundi;;;45;BRIQUETERIEOUEST;
3;Centre;Mfoundi;;;46;CITE-VERTE;
3;Centre;Mfoundi;;;47;EKOUDOU1;
3;Centre;Mfoundi;;;48;EKOUDOU2;
3;Centre;Mfoundi;;;49;EKOUDOU3;
3;Centre;Mfoundi;;;50;EKOUDOU4;
3;Centre;Mfoundi;;;51;EKOUDOU5;
3;Centre;Mfoundi;;;52;EKOUDOU6;
3;Centre;Mfoundi;;;53;EKOUDOU7;
3;Centre;Mfoundi;;;54;FEBE;
3;Centre;Mfoundi;;;55;GRANDMESSA;
3;Centre;Mfoundi;;;56;MADAGASCAR1;
3;Centre;Mfoundi;;;57;MADAGASCAR2;
3;Centre;Mfoundi;;;58;MADAGASCAR3;
3;Centre;Mfoundi;;;59;MADAGASCAR4;
3;Centre;Mfoundi;;;60;MESSAANGONO;
3;Centre;Mfoundi;;;61;MESSACARRIERE;
3;Centre;Mfoundi;;;62;MESSADOUMASSI;
3;Centre;Mfoundi;;;63;MESSAEKOAZON;
3;Centre;Mfoundi;;;64;MESSANKOABA'A;
3;Centre;Mfoundi;;;65;MESSAPLATEAU;
3;Centre;Mfoundi;;;66;MESSAPOSTE;
3;Centre;Mfoundi;;;67;MESSA-MEZALA;
3;Centre;Mfoundi;;;68;MOKOLO1;
3;Centre;Mfoundi;;;69;MOKOLO2;
3;Centre;Mfoundi;;;70;MOKOLO3;
3;Centre;Mfoundi;;;71;MOKOLO4;
3;Centre;Mfoundi;;;72;MOKOLO5;
3;Centre;Mfoundi;;;73;MOKOLO6;
3;Centre;Mfoundi;;;74;MOKOLO7;
3;Centre;Mfoundi;;;76;NKOMKANA2;
3;Centre;Mfoundi;;;77;NKOMKANA3;
3;Centre;Mfoundi;;;78;NTOUGOU1;
3;Centre;Mfoundi;;;79;NTOUGOU2;
3;Centre;Mfoundi;;;80;OLIGA;
3;Centre;Mfoundi;;;81;TSINGA1;
3;Centre;Mfoundi;;;82;TSINGA2;
3;Centre;Mfoundi;;;83;AFANOYOA1;
3;Centre;Mfoundi;;;84;AFANOYOA2;
3;Centre;Mfoundi;;;85;AFANOYOA3;
3;Centre;Mfoundi;;;86;AFANOYOA4;
3;Centre;Mfoundi;;;87;AHALA1;
3;Centre;Mfoundi;;;88;AHALA2;
3;Centre;Mfoundi;;;89;DAKAR1;
3;Centre;Mfoundi;;;90;DAKAR2;
3;Centre;Mfoundi;;;91;EFOULAN;
3;Centre;Mfoundi;;;92;ETOA;
3;Centre;Mfoundi;;;93;MBALIGUIX;
3;Centre;Mfoundi;;;94;MEKOUMBOU1;
3;Centre;Mfoundi;;;95;MEKOUMBOU2;
3;Centre;Mfoundi;;;96;MELEN2;
3;Centre;Mfoundi;;;97;MELEN8-A;
3;Centre;Mfoundi;;;98;MELEN8-B;
3;Centre;Mfoundi;;;99;MFOUNDASSI7;
3;Centre;Mfoundi;;;100;NGOA-EKELLE1;
3;Centre;Mfoundi;;;101;NGOA-EKELLE2;
3;Centre;Mfoundi;;;102;NGOA-EKELLE3;
3;Centre;Mfoundi;;;103;NGOA-EKELLEOBILI1;
3;Centre;Mfoundi;;;104;NGOA-EKELLEOBILI2;
3;Centre;Mfoundi;;;105;NGOA-EKELLEOBILI3;
3;Centre;Mfoundi;;;106;NGOA-EKELLEOBILI4;
3;Centre;Mfoundi;;;107;NKOLFON;
3;Centre;Mfoundi;;;108;NKOLMESSENG1;
3;Centre;Mfoundi;;;109;NLONG-MVOLYE;
3;Centre;Mfoundi;;;110;NSAM 1;
3;Centre;Mfoundi;;;111;NSAM 2;
3;Centre;Mfoundi;;;112;NSIMEYONG1;
3;Centre;Mfoundi;;;113;NSIMEYONG2;
3;Centre;Mfoundi;;;114;NSIMEYONG3;
3;Centre;Mfoundi;;;115;NTOUESSONG1;
3;Centre;Mfoundi;;;116;OBOBOGO;
3;Centre;Mfoundi;;;117;OLEZOA;
3;Centre;Mfoundi;;;118;ABOME;
3;Centre;Mfoundi;;;119;AWAE1;
3;Centre;Mfoundi;;;120;AWAE2;
3;Centre;Mfoundi;;;121;AWAE3;
3;Centre;Mfoundi;;;122;AWAE4;
3;Centre;Mfoundi;;;123;AWAE5;
3;Centre;Mfoundi;;;124;AWAE6;
3;Centre;Mfoundi;;;125;AWAEMVOGMANGA;
3;Centre;Mfoundi;;;126;BITENG;
3;Centre;Mfoundi;;;127;EKIE-NORD;
3;Centre;Mfoundi;;;128;EKIE-SUD;
3;Centre;Mfoundi;;;129;EKOUMDOUM;
3;Centre;Mfoundi;;;130;EKOUNOU1;
3;Centre;Mfoundi;;;131;EKOUNOU2NORD;
3;Centre;Mfoundi;;;132;EKOUNOU2SUD;
3;Centre;Mfoundi;;;133;EKOUNOU3;
3;Centre;Mfoundi;;;134;EKOUNOU4;
3;Centre;Mfoundi;;;135;EWONKANG;
3;Centre;Mfoundi;;;136;KONDENGUI1EST;
3;Centre;Mfoundi;;;137;KONDENGUI1OUEST;
3;Centre;Mfoundi;;;138;KONDENGUI2;
3;Centre;Mfoundi;;;139;KONDENGUI3;
3;Centre;Mfoundi;;;140;KONDENGUI4;
3;Centre;Mfoundi;;;141;MBOG-ABANG;
3;Centre;Mfoundi;;;142;MESSAMENDONGO;
3;Centre;Mfoundi;;;143;MEYO;
3;Centre;Mfoundi;;;144;MFOUNDASSI1;
3;Centre;Mfoundi;;;145;MFOUNDASSI2;
3;Centre;Mfoundi;;;146;MFOUNDASSI3;
3;Centre;Mfoundi;;;147;MFOUNDASSI4;
3;Centre;Mfoundi;;;148;MFOUNDASSI5;
3;Centre;Mfoundi;;;149;MIMBOMAN1CENTRE;
3;Centre;Mfoundi;;;150;MINBOMAN1EST;
3;Centre;Mfoundi;;;151;MINBOMAN1SUD;
3;Centre;Mfoundi;;;152;MINBOMAN2NORD;
3;Centre;Mfoundi;;;153;MINBOMAN2NTOUESSONG;
3;Centre;Mfoundi;;;154;MINBOMAN2SUD;
3;Centre;Mfoundi;;;155;MINBOMAN3;
3;Centre;Mfoundi;;;156;MINBOMANPLATEAU;
3;Centre;Mfoundi;;;157;MINKAN;
3;Centre;Mfoundi;;;158;MVANNORD;
3;Centre;Mfoundi;;;159;MVANSUD;
3;Centre;Mfoundi;;;160;NDAMVOUT;
3;Centre;Mfoundi;;;161;NKOLNDONGO1;
3;Centre;Mfoundi;;;162;NKOLNDONGO10;
3;Centre;Mfoundi;;;163;NKOLNDONGO11;
3;Centre;Mfoundi;;;164;NKOLNDONGO12;
3;Centre;Mfoundi;;;165;NKOLNDONGO13;
3;Centre;Mfoundi;;;166;NKOLNDONGO14;
3;Centre;Mfoundi;;;167;NKOLNDONGO2;
3;Centre;Mfoundi;;;168;NKOLNDONGO3;
3;Centre;Mfoundi;;;169;NKOLNDONGO4;
3;Centre;Mfoundi;;;170;NKOLNDONGO5;
3;Centre;Mfoundi;;;171;NKOLNDONGO6;
3;Centre;Mfoundi;;;172;NKOLNDONGO7;
3;Centre;Mfoundi;;;173;NKOLNDONGO8;
3;Centre;Mfoundi;;;174;NKOLNDONGO9;
3;Centre;Mfoundi;;;175;NKOLO;
3;Centre;Mfoundi;;;176;NKOMO1;
3;Centre;Mfoundi;;;177;NKOMO2NORD;
3;Centre;Mfoundi;;;178;NKOMO2SUD;
3;Centre;Mfoundi;;;179;ODZA1;
3;Centre;Mfoundi;;;180;ODZA2;
3;Centre;Mfoundi;;;181;ODZA3;
3;Centre;Mfoundi;;;182;TOUTOULI;
3;Centre;Mfoundi;;;183;ABOM;
3;Centre;Mfoundi;;;184;BELIBI-NDOMO;
3;Centre;Mfoundi;;;185;DJOUNGOLO10;
3;Centre;Mfoundi;;;186;DJOUNGOLO11;
3;Centre;Mfoundi;;;187;DJOUNGOLO12;
3;Centre;Mfoundi;;;188;DJOUNGOLO5;
3;Centre;Mfoundi;;;189;DJOUNGOLO6;
3;Centre;Mfoundi;;;190;DJOUNGOLO7;
3;Centre;Mfoundi;;;191;DJOUNGOLO8;
3;Centre;Mfoundi;;;192;DJOUNGOLO9;
3;Centre;Mfoundi;;;193;EDZOAMBEDE;
3;Centre;Mfoundi;;;194;ELIGOMGBANSI;
3;Centre;Mfoundi;;;195;ESSESSALAKOK;
3;Centre;Mfoundi;;;196;ESSOS-CENTRE1;
3;Centre;Mfoundi;;;197;ESSOS-CENTRE2;
3;Centre;Mfoundi;;;198;ESSOS-CENTRE3;
3;Centre;Mfoundi;;;199;ESSOS-NORD1;
3;Centre;Mfoundi;;;200;ESSOS-NORD2;
3;Centre;Mfoundi;;;201;ESSOS-SUD1;
3;Centre;Mfoundi;;;202;ESSOS-SUD2;
3;Centre;Mfoundi;;;203;ESSOS-SUD3;
3;Centre;Mfoundi;;;204;KIKOA;
3;Centre;Mfoundi;;;205;KONG;
3;Centre;Mfoundi;;;206;MEYONGNDZENGUE;
3;Centre;Mfoundi;;;207;MFANDENA2;
3;Centre;Mfoundi;;;208;NFANDENANTEM;
3;Centre;Mfoundi;;;209;NGONA;
3;Centre;Mfoundi;;;210;NGOULMEKONG;
3;Centre;Mfoundi;;;211;NGOUSSO1;
3;Centre;Mfoundi;;;212;NGOUSSO2;
3;Centre;Mfoundi;;;213;NGOUSSO3;
3;Centre;Mfoundi;;;214;NGOUSSONTEM;
3;Centre;Mfoundi;;;215;NKOLMESSENG1;
3;Centre;Mfoundi;;;216;NKOLMESSENG2;
3;Centre;Mfoundi;;;217;NKOLMESSENG3;
3;Centre;Mfoundi;;;218;NKOLNKONDI;
3;Centre;Mfoundi;;;219;BIYEM-ASSI;
3;Centre;Mfoundi;;;220;EBA'A;
3;Centre;Mfoundi;;;221;ELIG-EFFA1;
3;Centre;Mfoundi;;;222;ELIG-EFFA2;
3;Centre;Mfoundi;;;223;ELIG-EFFA3;
3;Centre;Mfoundi;;;224;ELIG-EFFA4;
3;Centre;Mfoundi;;;225;ELIG-EFFA5;
3;Centre;Mfoundi;;;226;ELIG-EFFA6;
3;Centre;Mfoundi;;;227;ELIG-EFFA7;
3;Centre;Mfoundi;;;228;ETOUG-EBE1;
3;Centre;Mfoundi;;;229;ETOUG-EBE2;
3;Centre;Mfoundi;;;230;MELEN1;
3;Centre;Mfoundi;;;231;MELEN3;
3;Centre;Mfoundi;;;232;MELEN4;
3;Centre;Mfoundi;;;233;MELEN5;
3;Centre;Mfoundi;;;234;MELEN6;
3;Centre;Mfoundi;;;235;MELEN7A;
3;Centre;Mfoundi;;;236;MELEN7B;
3;Centre;Mfoundi;;;237;MELEN8C;
3;Centre;Mfoundi;;;238;MELEN9;
3;Centre;Mfoundi;;;239;MENDONG;
3;Centre;Mfoundi;;;240;NKOL-BIKOK1;
3;Centre;Mfoundi;;;241;NKOL-BIKOK2;
3;Centre;Mfoundi;;;242;SIMBOK;
3;Centre;Mfoundi;;;243;EBOD-MEFOU;
3;Centre;Mfoundi;;;244;EKOREZOK;
3;Centre;Mfoundi;;;245;ETETAK;
3;Centre;Mfoundi;;;246;MBOG-DOUM;
3;Centre;Mfoundi;;;247;MINKOAMEYOS;
3;Centre;Mfoundi;;;248;NDAMVOUTH;
3;Centre;Mfoundi;;;249;NGOULMEKONG;
3;Centre;Mfoundi;;;250;NKOLAFEME;
3;Centre;Mfoundi;;;251;NKOLNKOUMOU;
3;Centre;Mfoundi;;;252;NKOLSO'O;
3;Centre;Mfoundi;;;253;NKOMASSI;
3;Centre;Mfoundi;;;254;NNOM-NNAM;
3;Centre;Mfoundi;;;255;OBOBO;
3;Centre;Mfoundi;;;256;OYOM-ABANG1;
3;Centre;Mfoundi;;;257;OYOM-ABANG2;
3;Centre;Mfoundi;;;258;OYOM-ABANG3;
3;Centre;Mfoundi;;;259;OYOM-ABANG4;
3;Centre;Nyong-et-Kellé;;;1;BANGSOMBI;
3;Centre;Nyong-et-Kellé;;;2;BIYOUHA;
3;Centre;Nyong-et-Kellé;;;3;MEMEL;
3;Centre;Nyong-et-Kellé;;;4;NSONGA;
3;Centre;Nyong-et-Kellé;;;5;SOMAPAN;
3;Centre;Nyong-et-Kellé;;;6;SONG-BAYANG;
3;Centre;Nyong-et-Kellé;;;7;SONG-DIBONG;
3;Centre;Nyong-et-Kellé;;;8;SONG-POUA;
3;Centre;Nyong-et-Kellé;;;9;TOUMNGOG;
3;Centre;Nyong-et-Kellé;;;10;BOMABOM;
3;Centre;Nyong-et-Kellé;;;11;BONDE;
3;Centre;Nyong-et-Kellé;;;12;BONDJOCK;
3;Centre;Nyong-et-Kellé;;;13;HONDOL;
3;Centre;Nyong-et-Kellé;;;14;LINDOÏ;
3;Centre;Nyong-et-Kellé;;;15;LOLA;
3;Centre;Nyong-et-Kellé;;;16;NKONG-NKENI;
3;Centre;Nyong-et-Kellé;;;17;BISSOMBE;
3;Centre;Nyong-et-Kellé;;;18;BOBOG1;
3;Centre;Nyong-et-Kellé;;;19;BOBOG2;
3;Centre;Nyong-et-Kellé;;;20;EKA'A;
3;Centre;Nyong-et-Kellé;;;21;EKOANGOMBE-NORD;
3;Centre;Nyong-et-Kellé;;;22;EKOANGOMBE-SUD;
3;Centre;Nyong-et-Kellé;;;23;EKOUM;
3;Centre;Nyong-et-Kellé;;;24;HEGBA;
3;Centre;Nyong-et-Kellé;;;25;HENGUEGUE;
3;Centre;Nyong-et-Kellé;;;26;KOMBE;
3;Centre;Nyong-et-Kellé;;;27;LELEP1;
3;Centre;Nyong-et-Kellé;;;28;LELEP2;
3;Centre;Nyong-et-Kellé;;;29;LIBONG;
3;Centre;Nyong-et-Kellé;;;30;MABOBOL;
3;Centre;Nyong-et-Kellé;;;31;MAKING;
3;Centre;Nyong-et-Kellé;;;32;MALOUNG;
3;Centre;Nyong-et-Kellé;;;33;MANDJACK;
3;Centre;Nyong-et-Kellé;;;34;MANDJOCK;
3;Centre;Nyong-et-Kellé;;;35;MANDOÏ;
3;Centre;Nyong-et-Kellé;;;36;MANGUENDA1;
3;Centre;Nyong-et-Kellé;;;37;MANGUENDA2;
3;Centre;Nyong-et-Kellé;;;38;MANGUENDA-HEGBA;
3;Centre;Nyong-et-Kellé;;;39;MANOYOÏ;
3;Centre;Nyong-et-Kellé;;;40;MBANDA;
3;Centre;Nyong-et-Kellé;;;41;MBANGUE1;
3;Centre;Nyong-et-Kellé;;;42;MBANGUE2;
3;Centre;Nyong-et-Kellé;;;43;MBEBE;
3;Centre;Nyong-et-Kellé;;;44;MBONGA;
3;Centre;Nyong-et-Kellé;;;45;MINSE;
3;Centre;Nyong-et-Kellé;;;46;MINSONGUE;
3;Centre;Nyong-et-Kellé;;;47;MINTABA;
3;Centre;Nyong-et-Kellé;;;48;NDJOCK-BANE;
3;Centre;Nyong-et-Kellé;;;49;NGOG-MBA;
3;Centre;Nyong-et-Kellé;;;50;NGOG-TOS;
3;Centre;Nyong-et-Kellé;;;51;NGWANGWANDA;
3;Centre;Nyong-et-Kellé;;;52;NKOK-LOUM;
3;Centre;Nyong-et-Kellé;;;53;NKOUMSE-NORD;
3;Centre;Nyong-et-Kellé;;;54;NTOULENG;
3;Centre;Nyong-et-Kellé;;;55;PAN-KOMBE;
3;Centre;Nyong-et-Kellé;;;56;PAN-MAKAK;
3;Centre;Nyong-et-Kellé;;;57;PAN-SO-MAKONDO;
3;Centre;Nyong-et-Kellé;;;58;SEPPE;
3;Centre;Nyong-et-Kellé;;;59;SI-MANYAÏ1;
3;Centre;Nyong-et-Kellé;;;60;SI-MANYAÏ2;
3;Centre;Nyong-et-Kellé;;;61;TOMBI;
3;Centre;Nyong-et-Kellé;;;62;BAMO;
3;Centre;Nyong-et-Kellé;;;63;BEDA;
3;Centre;Nyong-et-Kellé;;;64;BIBAYA;
3;Centre;Nyong-et-Kellé;;;65;BOGA;
3;Centre;Nyong-et-Kellé;;;66;BOMB;
3;Centre;Nyong-et-Kellé;;;67;DIBANG;
3;Centre;Nyong-et-Kellé;;;68;DIBANG-MAPUBI;
3;Centre;Nyong-et-Kellé;;;69;DIKONOP1;
3;Centre;Nyong-et-Kellé;;;71;DIKONOP2;
3;Centre;Nyong-et-Kellé;;;72;DINGOMBI;
3;Centre;Nyong-et-Kellé;;;73;HAM;
3;Centre;Nyong-et-Kellé;;;74;LISSEGUE;
3;Centre;Nyong-et-Kellé;;;75;MABOYE;
3;Centre;Nyong-et-Kellé;;;76;MAHOLE;
3;Centre;Nyong-et-Kellé;;;77;MAKEK-MANDJAP;
3;Centre;Nyong-et-Kellé;;;78;MATOL;
3;Centre;Nyong-et-Kellé;;;79;MBANDA;
3;Centre;Nyong-et-Kellé;;;80;MOM-DIBANG;
3;Centre;Nyong-et-Kellé;;;81;NDONGO;
3;Centre;Nyong-et-Kellé;;;82;NDOUPE;
3;Centre;Nyong-et-Kellé;;;83;NGODI-LOM;
3;Centre;Nyong-et-Kellé;;;84;NGODI-SI;
3;Centre;Nyong-et-Kellé;;;85;NGOG-NGWAS;
3;Centre;Nyong-et-Kellé;;;86;PESLIPAN;
3;Centre;Nyong-et-Kellé;;;87;SILILAYE;
3;Centre;Nyong-et-Kellé;;;88;SOMBO;
3;Centre;Nyong-et-Kellé;;;89;SONG-NGOS;
3;Centre;Nyong-et-Kellé;;;90;SONG-NLEND;
3;Centre;Nyong-et-Kellé;;;91;TAMALONG;
3;Centre;Nyong-et-Kellé;;;92;ADNA;
3;Centre;Nyong-et-Kellé;;;93;AVIATION;
3;Centre;Nyong-et-Kellé;;;94;BITOUTOUCK;
3;Centre;Nyong-et-Kellé;;;95;BOGSO;
3;Centre;Nyong-et-Kellé;;;96;BONBE1;
3;Centre;Nyong-et-Kellé;;;97;BONBE2;
3;Centre;Nyong-et-Kellé;;;98;BOONDJOCK;
3;Centre;Nyong-et-Kellé;;;99;BRIQUETERIE;
3;Centre;Nyong-et-Kellé;;;100;CAMPFONCTIONNAIRE;
3;Centre;Nyong-et-Kellé;;;101;CERCLEMUNICIPAL;
3;Centre;Nyong-et-Kellé;;;102;DJOGOB;
3;Centre;Nyong-et-Kellé;;;103;ESEKA2;
3;Centre;Nyong-et-Kellé;;;104;ESEKAVILLAGE;
3;Centre;Nyong-et-Kellé;;;105;LIKABO;
3;Centre;Nyong-et-Kellé;;;106;LIMOUGLIHOG;
3;Centre;Nyong-et-Kellé;;;107;LIPOMBE;
3;Centre;Nyong-et-Kellé;;;108;LOG-BIKONG;
3;Centre;Nyong-et-Kellé;;;109;LYCEE;
3;Centre;Nyong-et-Kellé;;;110;MAHOMY;
3;Centre;Nyong-et-Kellé;;;111;MAKOMOL;
3;Centre;Nyong-et-Kellé;;;112;MALLA;
3;Centre;Nyong-et-Kellé;;;113;MAMB-KELLE;
3;Centre;Nyong-et-Kellé;;;114;MANDJACK;
3;Centre;Nyong-et-Kellé;;;115;MANGUENGUES;
3;Centre;Nyong-et-Kellé;;;116;MAPAN;
3;Centre;Nyong-et-Kellé;;;117;MINLO’O;
3;Centre;Nyong-et-Kellé;;;118;MINLONGO;
3;Centre;Nyong-et-Kellé;;;119;MINTANYE;
3;Centre;Nyong-et-Kellé;;;120;MOSQUEE;
3;Centre;Nyong-et-Kellé;;;121;MOUANDA;
3;Centre;Nyong-et-Kellé;;;122;NGOGTOS;
3;Centre;Nyong-et-Kellé;;;123;NGUIBASSAL1;
3;Centre;Nyong-et-Kellé;;;124;NGUIBASSAL2;
3;Centre;Nyong-et-Kellé;;;125;NJOCK;
3;Centre;Nyong-et-Kellé;;;126;PERMANENCE;
3;Centre;Nyong-et-Kellé;;;127;POMBE1;
3;Centre;Nyong-et-Kellé;;;128;POUT-KELLE;
3;Centre;Nyong-et-Kellé;;;129;SNEC;
3;Centre;Nyong-et-Kellé;;;130;SONG-BADJECK;
3;Centre;Nyong-et-Kellé;;;131;SONG-BASSONG;
3;Centre;Nyong-et-Kellé;;;132;SONG-BIKUN;
3;Centre;Nyong-et-Kellé;;;133;SONG-HOT;
3;Centre;Nyong-et-Kellé;;;134;SONG-NWECK;
3;Centre;Nyong-et-Kellé;;;135;SOUHE;
3;Centre;Nyong-et-Kellé;;;136;TETEM;
3;Centre;Nyong-et-Kellé;;;137;BAKOUKOUE;
3;Centre;Nyong-et-Kellé;;;138;BENG-NYONG;
3;Centre;Nyong-et-Kellé;;;139;BIKOUKOUND;
3;Centre;Nyong-et-Kellé;;;140;BITOUTOUCK;
3;Centre;Nyong-et-Kellé;;;141;BOUMKOCK;
3;Centre;Nyong-et-Kellé;;;142;EKOADJOM;
3;Centre;Nyong-et-Kellé;;;143;KAYA;
3;Centre;Nyong-et-Kellé;;;144;KOUKOUM;
3;Centre;Nyong-et-Kellé;;;145;LEPLIBONG;
3;Centre;Nyong-et-Kellé;;;146;LIBAMBA;
3;Centre;Nyong-et-Kellé;;;147;LIKONGUE;
3;Centre;Nyong-et-Kellé;;;148;LOM;
3;Centre;Nyong-et-Kellé;;;149;MABOUN;
3;Centre;Nyong-et-Kellé;;;150;MAKAK1;
3;Centre;Nyong-et-Kellé;;;151;MAKAK2;
3;Centre;Nyong-et-Kellé;;;152;MAMBANDO;
3;Centre;Nyong-et-Kellé;;;153;MANDOGA;
3;Centre;Nyong-et-Kellé;;;154;MANGO'O;
3;Centre;Nyong-et-Kellé;;;155;MAYOS;
3;Centre;Nyong-et-Kellé;;;156;MBAHGUE;
3;Centre;Nyong-et-Kellé;;;157;MBANDJOCK;
3;Centre;Nyong-et-Kellé;;;158;MBEMNDJOCK;
3;Centre;Nyong-et-Kellé;;;159;MBENG;
3;Centre;Nyong-et-Kellé;;;160;MBOGLOM;
3;Centre;Nyong-et-Kellé;;;161;MINKA;
3;Centre;Nyong-et-Kellé;;;162;MINKOTMBEM;
3;Centre;Nyong-et-Kellé;;;163;MOM 1;
3;Centre;Nyong-et-Kellé;;;164;MOM 2;
3;Centre;Nyong-et-Kellé;;;165;NDJANGTIBDA;
3;Centre;Nyong-et-Kellé;;;166;NGOMBAS1;
3;Centre;Nyong-et-Kellé;;;167;NGOMBAS2;
3;Centre;Nyong-et-Kellé;;;168;NGONG;
3;Centre;Nyong-et-Kellé;;;169;NGOUIMAKONG;
3;Centre;Nyong-et-Kellé;;;170;NGOUNGOUM 1;
3;Centre;Nyong-et-Kellé;;;171;NGOUNGOUM 2;
3;Centre;Nyong-et-Kellé;;;172;NGWATE;
3;Centre;Nyong-et-Kellé;;;173;NKONGUI;
3;Centre;Nyong-et-Kellé;;;174;SEPP;
3;Centre;Nyong-et-Kellé;;;175;SONGNTAP;
